run,Latitude,Longitude,ABS_latit,log2sum_RPKM,SMN30cm_1,haiba,totP,cec_0.30_mean,nitrogen_0.30_mean,phh2o_0.30_mean,annual_solar_radiation,annual_average_temp,geo_continent,geo_loc_me5,geo_loc_me,RPKM_16S,log2_RPKM_16S,sum-RPKM,CN30cm_1,SMC30cm_1,annual_average_prec,labP,orgP,soc_0.30_mean
SRR18694233,33.68,103.22,33.68,11.6698683,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1311.73,10.35725508,3258.22,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694234,33.68,103.22,33.68,11.08515374,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",849.412,9.73032068,2172.52,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694235,33.68,103.22,33.68,11.54673533,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1105.2,10.11009175,2991.67,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694236,33.68,103.22,33.68,11.21112782,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1047.47,10.03269321,2370.75,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694237,33.68,103.22,33.68,11.26088426,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1078.67,10.07503785,2453.94,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694238,33.68,103.22,33.68,10.96469464,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",759.851,9.569572736,1998.49,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694239,33.68,103.22,33.68,11.2453685,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1009.29,9.979125049,2427.69,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694240,33.68,103.22,33.68,11.43370018,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1022,9.997179481,2766.22,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694241,33.68,103.22,33.68,11.13034533,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",829.343,9.695825085,2241.65,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694242,33.68,103.22,33.68,10.59343781,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",561.252,9.132504871,1545.05,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694243,33.68,103.22,33.68,11.78454488,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1096.76,10.09903215,3527.78,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694244,33.68,103.22,33.68,11.59699569,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1178.76,10.20305429,3097.73,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694245,33.68,103.22,33.68,11.08608977,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",779.143,9.605744327,2173.93,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694246,33.68,103.22,33.68,11.3376665,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1103.25,10.10754403,2588.08,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694247,33.68,103.22,33.68,11.26675141,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",846.227,9.724900907,2463.94,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694248,33.68,103.22,33.68,11.46671378,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1105.19,10.1100787,2830.25,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694249,33.68,103.22,33.68,11.31326853,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1041.29,10.0241562,2544.68,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18694250,33.68,103.22,33.68,11.67020478,14.09609985,3155,321.8891602,295.1577352,401.4037374,6.950540161,161944,2.915333385,Asia,Asia,"Chi:the Zoige plateau\, Zoige county",1180.13,10.20473008,3258.98,8.946020126,126.1039963,658,39.77147675,130.8690491,506.9026794
SRR18707284,38.9514,-106.986,38.9514,12.96202839,18.06699944,3025,545.8120117,271.0248057,416.6818848,6.01343104,195459,0.257999957,North America,North America,"USA: Crested Butte\, Colorado",2190.52,11.09705767,7979.2,14.08883667,254.5429993,500,58.87522888,83.11312866,802.4415181
SRR18707286,38.8655,-106.912,38.8655,13.45812589,18.06699944,2863,545.8120117,266.6444295,429.0549723,5.936428452,197044,0.773333415,North America,North America,"USA: Crested Butte\, Colorado",3344.85,11.7077258,11253.81,14.08883667,254.5429993,506,58.87522888,83.11312866,844.4749654
SRR18707383,38.9753,-106.978,38.9753,13.54359859,18.06699944,3325,545.8120117,233.5580953,355.2899017,5.709575399,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",3800.28,11.89189,11940.69,14.08883667,254.5429993,550,58.87522888,83.11312866,621.8067322
SRR18707384,38.9659,-106.983,38.9659,12.74783633,18.06699944,3325,545.8120117,239.0279134,416.9625854,5.775289408,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1473.67,10.52519778,6878.3,14.08883667,254.5429993,550,58.87522888,83.11312866,817.6732839
SRR18707385,38.9841,-106.97,38.9841,12.5318298,18.06699944,3325,545.8120117,237.6990204,349.8364766,5.713677216,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1926.49,10.91175898,5921.84,14.08883667,254.5429993,550,58.87522888,83.11312866,582.7872721
SRR18707386,38.9617,-107.031,38.9617,12.9683698,16.86269951,3270,503.8467712,271.6359762,417.8941142,5.571458562,194069,-0.696666608,North America,North America,"USA: Crested Butte\, Colorado",2096.81,11.03398042,8014.35,12.31783867,207.7120056,529,36.5202446,124.9643555,692.7858938
SRR18707387,38.9785,-106.974,38.9785,12.7350948,18.06699944,3325,545.8120117,237.6990204,349.8364766,5.713677216,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2493,11.28366717,6817.82,14.08883667,254.5429993,550,58.87522888,83.11312866,582.7872721
SRR18707388,38.9702,-107.03,38.9702,12.45113125,16.86269951,3270,503.8467712,258.9746246,430.4072825,5.50238088,194069,-0.696666608,North America,North America,"USA: Crested Butte\, Colorado",1271.42,10.31222497,5599.69,12.31783867,207.7120056,529,36.5202446,124.9643555,561.5517222
SRR18707389,38.9346,-107.011,38.9346,13.3577884,16.86269951,3126,503.8467712,266.4107259,395.2873586,5.908981069,195438,-0.027666628,North America,North America,"USA: Crested Butte\, Colorado",2897.84,11.50076223,10497.72,12.31783867,207.7120056,502,36.5202446,124.9643555,785.3935547
SRR18707390,38.8816,-106.962,38.8816,13.27539124,18.06699944,2833,545.8120117,247.8175761,377.4678141,6.216148376,196432,0.823333333,North America,North America,"USA: Crested Butte\, Colorado",2384.07,11.21921088,9914.96,14.08883667,254.5429993,513,58.87522888,83.11312866,595.7586975
SRR18707391,38.9936,-107.068,38.9936,12.45670093,16.86269951,3347,503.8467712,268.6555278,360.812439,6.013779958,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1386.09,10.43680522,5621.35,12.31783867,207.7120056,542,36.5202446,124.9643555,523.3826192
SRR18707392,38.9664,-107.059,38.9664,12.97387671,16.86269951,3347,503.8467712,272.7035421,409.4672648,6.005348714,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",2494.93,11.28478362,8045,12.31783867,207.7120056,542,36.5202446,124.9643555,680.5659993
SRR18707393,38.9186,-107.036,38.9186,13.01091618,16.86269951,3126,503.8467712,246.207784,430.9963481,6.035551834,195438,-0.027666628,North America,North America,"USA: Crested Butte\, Colorado",2320.47,11.18020133,8254.22,12.31783867,207.7120056,502,36.5202446,124.9643555,758.9880371
SRR18707394,38.9726,-107.062,38.9726,13.53740285,16.86269951,3347,503.8467712,267.3707937,424.5825704,5.869027328,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",3331.6,11.70199948,11889.52,12.31783867,207.7120056,542,36.5202446,124.9643555,710.260732
SRR18707395,38.9949,-107.07,38.9949,12.22639413,16.86269951,3347,503.8467712,262.7780558,354.2677917,5.871254222,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1341.27,10.38938397,4791.94,12.31783867,207.7120056,542,36.5202446,124.9643555,545.5608826
SRR18707396,38.9957,-107.075,38.9957,12.11282066,16.86269951,3347,503.8467712,254.3958282,341.741216,5.740699132,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1256,10.29462075,4429.17,12.31783867,207.7120056,542,36.5202446,124.9643555,550.4243571
SRR18707397,38.9659,-106.983,38.9659,12.05508581,18.06699944,3325,545.8120117,239.0279134,416.9625854,5.775289408,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1592.92,10.6374581,4255.42,14.08883667,254.5429993,550,58.87522888,83.11312866,817.6732839
SRR18707398,38.8655,-106.912,38.8655,13.02786108,18.06699944,2863,545.8120117,266.6444295,429.0549723,5.936428452,197044,0.773333415,North America,North America,"USA: Crested Butte\, Colorado",2543.34,11.31250862,8351.74,14.08883667,254.5429993,506,58.87522888,83.11312866,844.4749654
SRR18707471,38.9707,-107.059,38.9707,13.26707341,16.86269951,3347,503.8467712,269.1072795,436.4309438,5.63631045,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",2633.58,11.36280957,9857.96,12.31783867,207.7120056,542,36.5202446,124.9643555,685.6511536
SRR18707480,38.9999,-107.084,38.9999,12.70468828,16.86269951,3457,503.8467712,249.4660238,347.5605164,5.652451579,192424,-1.192333321,North America,North America,"USA: Crested Butte\, Colorado",2192.02,11.09804525,6675.63,12.31783867,207.7120056,574,36.5202446,124.9643555,567.6653239
SRR18707481,38.9514,-106.986,38.9514,13.09955493,18.06699944,3025,545.8120117,271.0248057,416.6818848,6.01343104,195459,0.257999957,North America,North America,"USA: Crested Butte\, Colorado",2534.13,11.30727482,8777.26,14.08883667,254.5429993,500,58.87522888,83.11312866,802.4415181
SRR18707487,38.9785,-106.974,38.9785,12.74721115,18.06699944,3325,545.8120117,237.6990204,349.8364766,5.713677216,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2512.95,11.29516625,6875.32,14.08883667,254.5429993,550,58.87522888,83.11312866,582.7872721
SRR18707488,38.9841,-106.97,38.9841,12.87600846,18.06699944,3325,545.8120117,237.6990204,349.8364766,5.713677216,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1807.69,10.81993158,7517.35,14.08883667,254.5429993,550,58.87522888,83.11312866,582.7872721
SRR18707490,38.9346,-107.011,38.9346,12.56904386,16.86269951,3126,503.8467712,266.4107259,395.2873586,5.908981069,195438,-0.027666628,North America,North America,"USA: Crested Butte\, Colorado",1667.14,10.70315955,6076.58,12.31783867,207.7120056,502,36.5202446,124.9643555,785.3935547
SRR18707491,38.8816,-106.962,38.8816,12.94225424,18.06699944,2833,545.8120117,247.8175761,377.4678141,6.216148376,196432,0.823333333,North America,North America,"USA: Crested Butte\, Colorado",2177.02,11.08813895,7870.58,14.08883667,254.5429993,513,58.87522888,83.11312866,595.7586975
SRR18707493,38.9753,-106.978,38.9753,12.45526813,18.06699944,3325,545.8120117,233.5580953,355.2899017,5.709575399,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2258.47,11.14113003,5615.77,14.08883667,254.5429993,550,58.87522888,83.11312866,621.8067322
SRR18707510,38.9936,-107.068,38.9936,11.85496186,16.86269951,3347,503.8467712,268.6555278,360.812439,6.013779958,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1111.41,10.11817541,3704.24,12.31783867,207.7120056,542,36.5202446,124.9643555,523.3826192
SRR18707511,38.9702,-107.03,38.9702,12.82966923,16.86269951,3270,503.8467712,258.9746246,430.4072825,5.50238088,194069,-0.696666608,North America,North America,"USA: Crested Butte\, Colorado",1820.2,10.82988126,7279.73,12.31783867,207.7120056,529,36.5202446,124.9643555,561.5517222
SRR18707513,38.9617,-107.031,38.9617,12.78438333,16.86269951,3270,503.8467712,271.6359762,417.8941142,5.571458562,194069,-0.696666608,North America,North America,"USA: Crested Butte\, Colorado",2161.2,11.07761687,7054.77,12.31783867,207.7120056,529,36.5202446,124.9643555,692.7858938
SRR18707523,38.9186,-107.036,38.9186,13.06079724,16.86269951,3126,503.8467712,246.207784,430.9963481,6.035551834,195438,-0.027666628,North America,North America,"USA: Crested Butte\, Colorado",2036.12,10.99160687,8544.6,12.31783867,207.7120056,502,36.5202446,124.9643555,758.9880371
SRR18707524,38.9949,-107.07,38.9949,12.29778466,16.86269951,3347,503.8467712,262.7780558,354.2677917,5.871254222,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1365.69,10.41541433,5035.03,12.31783867,207.7120056,542,36.5202446,124.9643555,545.5608826
SRR18707525,38.9726,-107.062,38.9726,12.83732241,16.86269951,3347,503.8467712,267.3707937,424.5825704,5.869027328,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",2055.51,11.00528068,7318.45,12.31783867,207.7120056,542,36.5202446,124.9643555,710.260732
SRR18707533,38.9664,-107.059,38.9664,12.70890066,16.86269951,3347,503.8467712,272.7035421,409.4672648,6.005348714,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",2041.46,10.99538558,6695.15,12.31783867,207.7120056,542,36.5202446,124.9643555,680.5659993
SRR18707534,38.9999,-107.084,38.9999,12.29398311,16.86269951,3457,503.8467712,249.4660238,347.5605164,5.652451579,192424,-1.192333321,North America,North America,"USA: Crested Butte\, Colorado",1971.58,10.94513654,5021.78,12.31783867,207.7120056,574,36.5202446,124.9643555,567.6653239
SRR18707536,38.9514,-106.986,38.9514,12.73697898,18.06699944,3025,545.8120117,271.0248057,416.6818848,6.01343104,195459,0.257999957,North America,North America,"USA: Crested Butte\, Colorado",2697.23,11.39726283,6826.73,14.08883667,254.5429993,500,58.87522888,83.11312866,802.4415181
SRR18707611,38.9707,-107.059,38.9707,12.55214792,16.86269951,3347,503.8467712,269.1072795,436.4309438,5.63631045,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1675.63,10.7104879,6005.83,12.31783867,207.7120056,542,36.5202446,124.9643555,685.6511536
SRR18707612,38.8655,-106.912,38.8655,12.94559746,18.06699944,2863,545.8120117,266.6444295,429.0549723,5.936428452,197044,0.773333415,North America,North America,"USA: Crested Butte\, Colorado",2687.02,11.39179134,7888.84,14.08883667,254.5429993,506,58.87522888,83.11312866,844.4749654
SRR18707613,38.9753,-106.978,38.9753,13.39938475,18.06699944,3325,545.8120117,233.5580953,355.2899017,5.709575399,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",3276.01,11.67772405,10804.8,14.08883667,254.5429993,550,58.87522888,83.11312866,621.8067322
SRR18707616,38.9659,-106.983,38.9659,12.81613767,18.06699944,3325,545.8120117,239.0279134,416.9625854,5.775289408,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1591.4,10.63608079,7211.77,14.08883667,254.5429993,550,58.87522888,83.11312866,817.6732839
SRR18707660,38.8816,-106.962,38.8816,13.46544907,18.06699944,2833,545.8120117,247.8175761,377.4678141,6.216148376,196432,0.823333333,North America,North America,"USA: Crested Butte\, Colorado",2732.98,11.41625919,11311.08,14.08883667,254.5429993,513,58.87522888,83.11312866,595.7586975
SRR18707661,38.9841,-106.97,38.9841,12.64229769,18.06699944,3325,545.8120117,237.6990204,349.8364766,5.713677216,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1828.89,10.83675259,6393.09,14.08883667,254.5429993,550,58.87522888,83.11312866,582.7872721
SRR18707663,38.9785,-106.974,38.9785,12.44892675,18.06699944,3325,545.8120117,237.6990204,349.8364766,5.713677216,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2153.05,11.07216611,5591.14,14.08883667,254.5429993,550,58.87522888,83.11312866,582.7872721
SRR18707665,38.9617,-107.031,38.9617,13.07283937,16.86269951,3270,503.8467712,271.6359762,417.8941142,5.571458562,194069,-0.696666608,North America,North America,"USA: Crested Butte\, Colorado",2398.95,11.22818737,8616.22,12.31783867,207.7120056,529,36.5202446,124.9643555,692.7858938
SRR18707779,38.9702,-107.03,38.9702,12.62523395,16.86269951,3270,503.8467712,258.9746246,430.4072825,5.50238088,194069,-0.696666608,North America,North America,"USA: Crested Butte\, Colorado",1768.97,10.78869387,6317.92,12.31783867,207.7120056,529,36.5202446,124.9643555,561.5517222
SRR18707780,38.9346,-107.011,38.9346,12.6218115,16.86269951,3126,503.8467712,266.4107259,395.2873586,5.908981069,195438,-0.027666628,North America,North America,"USA: Crested Butte\, Colorado",1966.76,10.9416052,6302.95,12.31783867,207.7120056,502,36.5202446,124.9643555,785.3935547
SRR18708702,38.9949,-107.07,38.9949,12.78847773,16.86269951,3347,503.8467712,262.7780558,354.2677917,5.871254222,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1709.61,10.73945154,7074.82,12.31783867,207.7120056,542,36.5202446,124.9643555,545.5608826
SRR18708704,38.9186,-107.036,38.9186,13.1776609,16.86269951,3126,503.8467712,246.207784,430.9963481,6.035551834,195438,-0.027666628,North America,North America,"USA: Crested Butte\, Colorado",2435.3,11.24988379,9265.55,12.31783867,207.7120056,502,36.5202446,124.9643555,758.9880371
SRR18708705,38.9936,-107.068,38.9936,11.91970134,16.86269951,3347,503.8467712,268.6555278,360.812439,6.013779958,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1092.62,10.09357602,3874.25,12.31783867,207.7120056,542,36.5202446,124.9643555,523.3826192
SRR18708707,38.9957,-107.075,38.9957,12.07118747,16.86269951,3347,503.8467712,254.3958282,341.741216,5.740699132,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1047.19,10.03230751,4303.18,12.31783867,207.7120056,542,36.5202446,124.9643555,550.4243571
SRR18708708,38.9707,-107.059,38.9707,13.06092218,16.86269951,3347,503.8467712,269.1072795,436.4309438,5.63631045,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",2587.89,11.33756058,8545.34,12.31783867,207.7120056,542,36.5202446,124.9643555,685.6511536
SRR18708718,38.9664,-107.059,38.9664,13.22253532,16.86269951,3347,503.8467712,272.7035421,409.4672648,6.005348714,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",2922.62,11.51304655,9558.28,12.31783867,207.7120056,542,36.5202446,124.9643555,680.5659993
SRR18708728,38.9726,-107.062,38.9726,13.04262211,16.86269951,3347,503.8467712,267.3707937,424.5825704,5.869027328,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",2084.65,11.02558947,8437.63,12.31783867,207.7120056,542,36.5202446,124.9643555,710.260732
SRR18708730,38.9999,-107.084,38.9999,12.51526864,16.86269951,3457,503.8467712,249.4660238,347.5605164,5.652451579,192424,-1.192333321,North America,North America,"USA: Crested Butte\, Colorado",2515.55,11.29665815,5854.25,12.31783867,207.7120056,574,36.5202446,124.9643555,567.6653239
SRR18708754,38.9514,-106.986,38.9514,12.90706153,18.06699944,3025,545.8120117,271.0248057,416.6818848,6.01343104,195459,0.257999957,North America,North America,"USA: Crested Butte\, Colorado",2311.89,11.17485704,7680.91,14.08883667,254.5429993,500,58.87522888,83.11312866,802.4415181
SRR18708755,38.9659,-106.983,38.9659,13.38658599,18.06699944,3325,545.8120117,239.0279134,416.9625854,5.775289408,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1834.66,10.84129701,10709.37,14.08883667,254.5429993,550,58.87522888,83.11312866,817.6732839
SRR18708757,38.9753,-106.978,38.9753,13.47470347,18.06699944,3325,545.8120117,233.5580953,355.2899017,5.709575399,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",3472.09,11.76158863,11383.87,14.08883667,254.5429993,550,58.87522888,83.11312866,621.8067322
SRR18708759,38.8655,-106.912,38.8655,13.613641,18.06699944,2863,545.8120117,266.6444295,429.0549723,5.936428452,197044,0.773333415,North America,North America,"USA: Crested Butte\, Colorado",3085.34,11.59121377,12534.71,14.08883667,254.5429993,506,58.87522888,83.11312866,844.4749654
SRR18708945,38.9785,-106.974,38.9785,13.01566768,18.06699944,3325,545.8120117,237.6990204,349.8364766,5.713677216,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2696.22,11.3967225,8281.45,14.08883667,254.5429993,550,58.87522888,83.11312866,582.7872721
SRR18708948,38.9702,-107.03,38.9702,12.88434417,16.86269951,3270,503.8467712,258.9746246,430.4072825,5.50238088,194069,-0.696666608,North America,North America,"USA: Crested Butte\, Colorado",1919.22,10.90630438,7560.91,12.31783867,207.7120056,529,36.5202446,124.9643555,561.5517222
SRR18708949,38.9346,-107.011,38.9346,12.65079821,16.86269951,3126,503.8467712,266.4107259,395.2873586,5.908981069,195438,-0.027666628,North America,North America,"USA: Crested Butte\, Colorado",2023.77,10.98282962,6430.87,12.31783867,207.7120056,502,36.5202446,124.9643555,785.3935547
SRR18708950,38.9617,-107.031,38.9617,13.03955311,16.86269951,3270,503.8467712,271.6359762,417.8941142,5.571458562,194069,-0.696666608,North America,North America,"USA: Crested Butte\, Colorado",1996,10.96289601,8419.7,12.31783867,207.7120056,529,36.5202446,124.9643555,692.7858938
SRR18708970,38.8816,-106.962,38.8816,12.87487572,18.06699944,2833,545.8120117,247.8175761,377.4678141,6.216148376,196432,0.823333333,North America,North America,"USA: Crested Butte\, Colorado",2405.14,11.23190516,7511.45,14.08883667,254.5429993,513,58.87522888,83.11312866,595.7586975
SRR18708971,38.9841,-106.97,38.9841,12.9196492,18.06699944,3325,545.8120117,237.6990204,349.8364766,5.713677216,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2056.73,11.0061367,7748.22,14.08883667,254.5429993,550,58.87522888,83.11312866,582.7872721
SRR18708986,38.9936,-107.068,38.9936,12.51320944,16.86269951,3347,503.8467712,268.6555278,360.812439,6.013779958,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1224.05,10.25744678,5845.9,12.31783867,207.7120056,542,36.5202446,124.9643555,523.3826192
SRR18708987,38.9949,-107.07,38.9949,12.76683116,16.86269951,3347,503.8467712,262.7780558,354.2677917,5.871254222,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1460.91,10.51265159,6969.46,12.31783867,207.7120056,542,36.5202446,124.9643555,545.5608826
SRR18708989,38.9186,-107.036,38.9186,13.1454673,16.86269951,3126,503.8467712,246.207784,430.9963481,6.035551834,195438,-0.027666628,North America,North America,"USA: Crested Butte\, Colorado",2605.41,11.3472947,9061.08,12.31783867,207.7120056,502,36.5202446,124.9643555,758.9880371
SRR18709038,38.9707,-107.059,38.9707,13.63103151,16.86269951,3347,503.8467712,269.1072795,436.4309438,5.63631045,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",3024.59,11.56252387,12686.72,12.31783867,207.7120056,542,36.5202446,124.9643555,685.6511536
SRR18709052,38.9726,-107.062,38.9726,13.09817358,16.86269951,3347,503.8467712,267.3707937,424.5825704,5.869027328,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",3015.15,11.55801406,8768.86,12.31783867,207.7120056,542,36.5202446,124.9643555,710.260732
SRR18709070,38.9999,-107.084,38.9999,12.496342,16.86269951,3457,503.8467712,249.4660238,347.5605164,5.652451579,192424,-1.192333321,North America,North America,"USA: Crested Butte\, Colorado",2158.9,11.0760807,5777.95,12.31783867,207.7120056,574,36.5202446,124.9643555,567.6653239
SRR18709071,38.9664,-107.059,38.9664,12.88773088,16.86269951,3347,503.8467712,272.7035421,409.4672648,6.005348714,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",2698.79,11.39809701,7578.68,12.31783867,207.7120056,542,36.5202446,124.9643555,680.5659993
SRR18709105,38.9957,-107.075,38.9957,12.12461247,16.86269951,3347,503.8467712,254.3958282,341.741216,5.740699132,193495,-0.919333408,North America,North America,"USA: Crested Butte\, Colorado",1175.34,10.19886244,4465.52,12.31783867,207.7120056,542,36.5202446,124.9643555,550.4243571
SRR18709644,33.3052,-116.2547,33.3052,12.49296224,5.211530209,192,297.1404114,104.2955831,65.08925374,8.238913981,227599,22.7870001,North America,North America,USA: California,1942.19,10.92346863,5764.43,6.571352005,34.24679947,142,25.42227936,14.3360939,24.15083504
SRR18709645,33.3052,-116.2547,33.3052,11.68695567,5.211530209,192,297.1404114,104.2955831,65.08925374,8.238913981,227599,22.7870001,North America,North America,USA: California,1559.73,10.60708059,3297.04,6.571352005,34.24679947,142,25.42227936,14.3360939,24.15083504
SRR18709657,33.3052,-116.2547,33.3052,12.8734345,5.211530209,192,297.1404114,104.2955831,65.08925374,8.238913981,227599,22.7870001,North America,North America,USA: California,2911.78,11.50768564,7503.95,6.571352005,34.24679947,142,25.42227936,14.3360939,24.15083504
SRR18709668,38.9595,-106.99,38.9595,12.94007496,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",1765.05,10.78549334,7858.7,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
SRR18709669,33.3052,-116.2547,33.3052,12.91535097,5.211530209,192,297.1404114,104.2955831,65.08925374,8.238913981,227599,22.7870001,North America,North America,USA: California,3178.42,11.63409406,7725.17,6.571352005,34.24679947,142,25.42227936,14.3360939,24.15083504
SRR18709670,33.3052,-116.2547,33.3052,12.54402502,5.211530209,192,297.1404114,104.2955831,65.08925374,8.238913981,227599,22.7870001,North America,North America,USA: California,2590.02,11.33874752,5972.11,6.571352005,34.24679947,142,25.42227936,14.3360939,24.15083504
SRR18709811,33.3052,-116.2547,33.3052,12.72656091,5.211530209,192,297.1404114,104.2955831,65.08925374,8.238913981,227599,22.7870001,North America,North America,USA: California,2420.43,11.24104766,6777.61,6.571352005,34.24679947,142,25.42227936,14.3360939,24.15083504
SRR18709850,38.9595,-106.99,38.9595,13.1797163,18.06699944,3325,545.8120117,255.6139628,413.0603383,5.932864634,193738,-0.852333407,North America,North America,"USA: Crested Butte\, Colorado",2312.97,11.17553084,9278.76,14.08883667,254.5429993,550,58.87522888,83.11312866,600.3071391
