0Run,Latitude,Longitude,ABS_latit,log2sum_RPKM,salinity,phosphate,density,nitrate,Depth,oxygen_sensor,temperature,O2sat,conductivity,AOU,silicate,Present.Surface.Calcite.Mean.BOv2_2,Present.Surface.Chlorophyll.Mean,Present.Surface.Iron.Mean,Present.Surface.Par.Mean.BOv2_2,Present.Surface.pH.BOv2_2,Present.Surface.Phytoplankton.Mean,Present.Surface.Primary.productivity.Mean,geo_loc_name4,geo_loc_name5,log2_RPKM_16S,sum-RPKM
ERR1726897,-2.0465,72.1568,2.0465,11.00935977,35.3885,0.335544318,23.20127296,0.85911876,55,189.589,27.6221,93.32650757,5.567119122,14.29502201,7.824930668,6.00E-05,0.07616,5.20E-05,46.43199921,8.215999603,0.836449,0.001897,Indian,Indian,9.578006546,2061.33
ERR1726898,-34.8901,18.0459,34.8901,10.44868418,35.3315,0.766524136,26.03157997,6.752334118,30,240.4135,15.01895,97.38095856,4.495052338,7.861424923,7.34843111,0.000154,0.346941,7.50E-05,39.16199875,8.229000092,1.791193,0.011911,Atlantic,Atlantic,9.832097263,1397.55
ERR1726899,-20.3943,-3.2085,20.3943,6.466790238,36.376225,0.238641128,25.28174019,0.208056048,5,215.650833,19.776808,101.0930557,5.128956318,-2.515437841,1.170029044,8.10E-05,0.094734,0.000397,41.92900085,8.197999954,0.771628,0.001761,Atlantic,Atlantic,6.962572158,88.45
ERR1726901,-64.3373,-52.9847,64.3373,8.44580118,33.167617,1.809781432,27.58031464,26.62326813,5,396.2905,-0.56135,88.44769287,2.727257967,42.592556,76.62919617,0.000183,0.385672,0.000236,28.22800064,8.163000107,1.516412,0.002328,Atlantic,Southern Ocean,11.47911837,348.69
ERR1726902,21.9467,38.2517,21.9467,9.058505913,38.937417,0.12728031,25.55051231,0.094071008,5,182.812167,27.329517,100.593483,6.228288174,-0.765945137,1.716127872,7.60E-05,0.074953,0.001453,46.20000076,8.138999939,0.954669,0.002525,Indian,Indian,7.14512717,533.19
ERR1726903,-8.894,-142.631,8.894,6.363871925,35.4224,0.432328671,22.87677002,2.520498037,5,187.791167,26.869383,101.5063248,5.69884491,-2.869998932,0.904410779,7.30E-05,0.16094,8.00E-06,49.46500015,8.187999725,1.462215,0.00626,Pacific,Pacific,8.411684694,82.36
ERR1726904,2.0299,-84.5546,2.0299,10.588546,34.344808,0.678282201,23.01801109,7.012901783,30,203.127654,26.532035,82.9949646,5.068559647,39.17360306,5.295094013,0.00016,0.194904,1.60E-05,42.48699951,8.090000153,1.618959,0.010082,Pacific,Pacific,9.903491753,1539.82
ERR1726905,23.4183,37.245,23.4183,4.115199749,40.18085,0.090285219,27.80267525,1.344262123,80,182.326,26.184,91.58469391,5.913757324,17.34900093,2.943841934,7.30E-05,0.072721,0.001399,46.19499969,8.154999733,0.925525,0.002189,Indian,Indian,3.642043026,17.33
ERR1726906,-40.6241,-51.9229,40.6241,6.83541884,35.958367,0.720573902,26.8384552,9.262708664,85,210.6255,18.25395,94.08187866,4.127964497,15.5072403,3.526955366,0.000193,0.45624,0.000133,33.40499878,8.067000389,1.97146,0.012721,Atlantic,Atlantic,7.803466002,114.2
ERR1726907,-2.0133,-84.589,2.0133,10.3958447,35.0193,0.734119356,23.75638008,6.343734741,5,190.816333,23.8683,94.61420441,5.087117195,12.03840923,5.969060898,0.000289,0.246186,3.90E-05,44.44900131,8.149999619,1.723643,0.013835,Pacific,Pacific,10.10946504,1347.29
ERR1726908,17.4847,67.9997,17.4847,11.39928861,35.8981,0.841178954,24.79364967,7.19216013,75,44.1465,23.0815,69.89846802,5.482468128,63.19465256,5.5099473,6.10E-05,0.065132,0.001202,45.89500046,8.111000061,0.873613,0.001708,Indian,Indian,9.702936263,2701.02
ERR1726909,-12.9359,-96.0413,12.9359,7.573798644,35.835267,0.662804544,24.34035301,4.83207798,5,200.233917,25.2512,100.537384,5.243552208,-1.072878361,2.336680889,0.000122,0.199239,1.80E-05,45.45500183,8.217000008,1.530415,0.007536,Pacific,Pacific,7.985506123,190.52
ERR1726910,18.4417,39.8567,18.4417,5.62029315,38.916583,0.273353159,25.61266899,1.859987855,60,175.384083,27.589917,99.14749146,6.151618481,1.406396031,4.287773609,8.10E-05,0.079746,0.001474,46.23199844,8.104999542,0.974179,0.002959,Indian,Indian,5.317723732,49.19
ERR1726911,36.1736,-29.003,36.1736,5.982765463,36.212955,0.137673736,26.84256935,1.084707379,80,230.204367,16.899785,100.0036316,4.644193649,0.072964989,1.130071998,7.20E-05,0.079554,0.000167,37.03300095,8.243000031,0.713227,0.001255,Atlantic,Atlantic,5.10358576,63.24
ERR1726912,-8.9124,-142.5595,8.9124,6.463033855,35.4224,0.432328671,22.87677002,2.520498037,5,187.791167,26.869383,101.5063248,5.69884491,-2.869998932,0.904410779,7.60E-05,0.16198,8.00E-06,49.38600159,8.187999725,1.46128,0.006346,Pacific,Pacific,8.052910345,88.22
ERR1726913,-8.9068,-140.283,8.9068,9.60856902,35.359483,0.453641057,22.92733002,2.707389116,5,189.758333,26.576175,101.7127457,5.673101425,-2.926371574,0.816358089,0.00012,0.201671,1.90E-05,47.80699921,8.180999756,1.585584,0.009844,Pacific,Pacific,10.17729495,780.67
ERR1726914,22.7598,-157.9568,22.7598,11.08637511,35.293783,0.088168852,23.4568882,0.014407825,5,195.166417,26.1713,101.5193176,5.329189777,-3.409800529,1.400108933,5.30E-05,0.051048,0.000109,44.18199921,8.265000343,0.729331,0.000795,Pacific,Pacific,9.917358652,2174.36
ERR1726915,18.5745,66.4895,18.5745,7.229011037,36.2986,0.361784577,23.87038994,0.66898495,25,193.990333,26.897,103.0764847,5.804698944,-3.734582186,2.527582169,9.20E-05,0.063983,0.001126,45.34899902,8.126999855,0.861605,0.001584,Indian,Indian,8.169403934,150.02
ERR1726916,-16.9554,-100.6911,16.9554,7.632122775,35.988467,0.458970904,24.73265266,1.842710495,5,209.228083,22.762017,102.051796,5.217077732,-4.380287647,1.051954746,9.20E-05,0.149832,6.00E-06,44.96900177,8.215999603,1.402359,0.003747,Pacific,Pacific,7.127695179,198.38
ERR1726917,23.3733,37.2167,23.3733,5.325530332,39.719567,0.032660726,26.3705368,0.10446611,5,187.913833,25.905408,101.0034103,6.143332958,-1.640254021,1.097632647,7.40E-05,0.072875,0.001398,46.25299835,8.154999733,0.924318,0.002208,Indian,Indian,3.801075859,40.1
ERR1726918,21.9467,38.2517,21.9467,8.165962171,38.937417,0.12728031,25.55051231,0.094071008,5,182.812167,27.329517,100.593483,6.228288174,-0.765945137,1.716127872,7.60E-05,0.074953,0.001453,46.20000076,8.138999939,0.954669,0.002525,Indian,Indian,6.377769277,287.21
ERR1726920,20.807,63.513,20.807,6.94356975,36.545436,0.463792711,24.0313797,1.989783287,20,208.654571,25.268343,102.2107773,5.738241673,-1.861843586,2.775361061,0.000151,0.111471,0.000838,45.25099945,8.123000145,1.007754,0.00433,Indian,Indian,6.696717206,123.09
ERR1726921,-21.5043,54.3563,21.5043,11.27836814,34.9008,0.176055312,23.24489021,0.15373604,5,194.6898,27.25908,102.3075638,5.422857761,-3.610939026,2.915243149,5.80E-05,0.047183,9.70E-05,44.76300049,8.272000313,0.680088,0.00064,Indian,Indian,9.633603763,2483.86
ERR1726923,33.008,-121.7579,33.008,4.965784285,33.477367,0.386525065,24.62654686,0.658420444,5,226.108583,17.593567,102.8339539,4.157330036,-6.360188961,2.586116552,0.000171,0.190157,1.60E-05,36.6570015,8.177000046,1.57686,0.004645,Pacific,Pacific,4.201422146,31.25
ERR1726924,22.7091,-158.0247,22.7091,9.807564226,35.23154,0.11444249,23.41102791,0.020926744,5,195.1274,26.31552,101.0019531,5.352305889,-2.060251713,1.322263479,5.60E-05,0.052126,0.000112,44.40000153,8.265000343,0.737044,0.000849,Pacific,Pacific,7.836776255,896.13
ERR1726925,14.5644,70.0096,14.5644,8.241887841,36.27325,0.869777501,24.29689598,5.698592663,70,82.928,25.48675,70.01191711,5.603881359,63.65932846,5.882089615,7.10E-05,0.063982,0.001028,45.94100189,8.12899971,0.885336,0.001789,Indian,Indian,8.813973538,302.73
ERR1726927,-9.006,-139.206,9.006,6.829469052,35.363833,0.425199836,22.95667076,2.226307154,5,186.984333,26.5644,102.4474869,5.695959091,-3.714826584,0.733246088,7.40E-05,0.173895,1.10E-05,49.30699921,8.178999901,1.482534,0.007283,Pacific,Pacific,9.540408993,113.73
ERR1726928,-54.3826,-65.051,54.3826,5.238404739,32.945667,,,,5,293.312667,7.3549,,,,,0.000189,0.907557,0.000463,31.71699905,8.161999702,3.154281,0.008647,Atlantic,Atlantic,4.944596114,37.75
ERR1726930,32.9916,-121.8536,32.9916,6.03760186,33.484813,0.416888088,24.73111916,1.087485194,30,210.07175,15.594037,101.3709641,4.154324532,-3.310446501,2.89530921,0.000163,0.18833,1.60E-05,36.6780014,8.175999641,1.56941,0.004558,Pacific,Pacific,5.141150732,65.69
ERR1726931,-23.233,-134.9608,23.233,0.344828497,36.494958,0.152140275,24.09051323,0.087186985,5,198.3685,24.266583,102.1091995,5.460348606,-4.031392574,1.250454783,0.000366,0.031432,5.50E-05,40.48300171,8.213000298,0.500399,0.000327,Pacific,Pacific,1.290153062,1.27
ERR1726932,-9.006,-139.206,9.006,6.964398632,35.363833,0.425199836,22.95667076,2.226307154,5,186.984333,26.5644,102.4474869,5.695959091,-3.714826584,0.733246088,7.40E-05,0.173895,1.10E-05,49.30699921,8.178999901,1.482534,0.007283,Pacific,Pacific,9.593467691,124.88
ERR1726933,1.9928,-84.5766,1.9928,10.90099508,33.3676,0.387975693,22.03973961,2.216493845,5,198.635833,27.617558,98.64920044,5.229874134,3.452824354,3.135513544,0.000168,0.195309,1.60E-05,42.28300095,8.090999603,1.620091,0.010119,Pacific,Pacific,9.613301425,1912.17
ERR1726934,6.0098,74.0607,6.0098,5.933336576,34.56155,0.221430182,22.05619812,0.197211027,5,189.25475,29.980283,100.1973801,5.702172756,-0.275874972,4.245455742,8.60E-05,0.074044,0.000523,45.35400009,8.18200016,0.906912,0.002266,Indian,Indian,5.785529628,61.11
ERR1726935,6.7379,-153.0809,6.7379,5.177917792,34.69215,0.310673982,22.15036964,0.94164592,5,185.5245,28.299817,101.9482956,5.551830292,-3.630644083,1.892011285,7.60E-05,0.156352,9.00E-06,41.15100098,8.218999863,1.310632,0.0057,Pacific,Pacific,5.380954506,36.2
ERR1726936,36.0322,-4.4493,36.0322,5.727375939,,,,,68,,,,,,,0.000154,0.155306,0.001298,39.26300049,8.215000153,1.142691,0.002933,Atlantic,Atlantic,6.523467864,52.98
ERR1726938,-8.996,-139.2815,8.996,7.555432735,35.363833,0.460508674,22.94704247,2.82955265,5,186.984333,26.5644,101.8489914,5.663103104,-2.859830856,0.880899966,7.30E-05,0.175267,1.10E-05,49.46500015,8.178999901,1.485438,0.00739,Pacific,Pacific,8.867936607,188.11
ERR1726939,-64.358,-53.0534,64.358,7.996614715,33.293358,1.804024816,27.60508919,26.92518044,5,397.783583,-0.427758,88.41430664,2.732440233,42.78108597,76.82260132,0.000203,0.386624,0.000237,28.11899948,8.163000107,1.519313,0.002335,Atlantic,Southern Ocean,10.41137328,255.4
ERR1726940,17.4825,67.9869,17.4825,10.90527417,36.3278,0.334123492,23.7452755,0.442225248,25,191.5965,27.5801,102.6401062,5.824403286,-3.464139223,2.311578035,6.10E-05,0.065132,0.001202,45.89500046,8.111000061,0.873613,0.001708,Indian,Indian,9.80152407,1917.85
ERR1726941,44.0722,-16.4987,44.0722,4.85847839,35.71278763,0.414764881,27.43459892,6.282504559,100,247.0289764,12.72970009,95.6492691,4.196819782,11.11116886,2.450015306,0.000139,0.290766,6.20E-05,29.7689991,8.237000465,1.695229,0.006576,Atlantic,Atlantic,3.54118027,29.01
ERR1726942,27.155,34.83,27.155,8.041549645,39.981867,,,,5,188.763583,25.0621,,,,,5.70E-05,0.103218,0.001314,45.53499985,8.208000183,0.959037,0.002834,Indian,Indian,6.286106748,263.48
ERR1726943,-29.6597,-101.2351,29.6597,5.944155663,35.7731,0.197854832,24.8284626,0.547030687,5,204.58,23.807833,100.9026871,4.97546339,-1.974887848,0.435799271,0.000113,0.025179,5.00E-06,40.56999969,8.208999634,0.367844,0.000109,Pacific,Pacific,6.220736236,61.57
ERR1726944,25.5593,-88.4126,25.5593,5.078524445,36.193733,0.118049823,23.72739601,0.988155425,5,194.2675,24.96555,102.189003,5.648307323,-3.971590281,1.751603127,9.60E-05,0.04123,0.000893,41.54800034,8.130999565,0.414851,0.000432,Pacific,Pacific,5.087093634,33.79
ERR1726945,2.0218,-84.5652,2.0218,7.941047606,33.46018,1.049681067,24.30001068,12.38885498,40,203.11935,27.61049,61.04376602,4.822842121,91.34674835,8.364027977,0.00016,0.194904,1.60E-05,42.48699951,8.090000153,1.618959,0.010082,Pacific,Pacific,7.125248139,245.75
ERR1726946,-8.892,-142.6358,8.892,5.660495132,35.4224,0.432328671,22.87677002,2.520498037,5,187.791167,26.869383,101.5063248,5.69884491,-2.869998932,0.904410779,7.30E-05,0.16094,8.00E-06,49.46500015,8.187999725,1.462215,0.00626,Pacific,Pacific,5.572671429,50.58
ERR1726947,43.7421,-16.9002,43.7421,5.04176865,35.77770996,0.192979038,26.57166481,2.027264833,25,251.5613861,15.36139011,102.5980606,4.464678288,-4.671307087,1.284365177,0.000113,0.277999,5.90E-05,30.04299927,8.237000465,1.649994,0.006387,Atlantic,Atlantic,5.120973944,32.94
ERR1726948,6.3199,-102.96,6.3199,7.174426394,33.342683,0.272145927,21.58373833,1.427090645,5,196.615333,26.641475,101.8828125,5.393640041,-2.646658182,1.849720955,9.10E-05,0.160764,8.00E-06,41.02199936,8.211999893,1.490783,0.006348,Pacific,Pacific,6.780493837,144.45
ERR1726949,34.0823,-49.8695,34.0823,5.181897643,36.4072,0.034729823,25.36509705,0.371611834,5,220.189917,18.732683,103.1336975,5.24028635,-5.991091251,1.338291049,9.70E-05,0.135901,0.000307,37.63600159,8.223999977,0.969543,0.002871,Atlantic,Atlantic,5.101889553,36.3
ERR1726951,20.8183,63.5047,20.8183,8.822921305,36.530058,0.417623758,23.87764549,1.12012732,5,104.908417,25.581433,103.6256409,5.762912273,-4.2690382,2.966184616,0.000151,0.111471,0.000838,45.25099945,8.123000145,1.007754,0.00433,Indian,Indian,9.883895694,452.86
ERR1726952,-34.0614,-73.1066,34.0614,5.151777655,34.295417,0.551522434,25.32974052,4.276550293,5,244.861667,18.014508,96.8755188,4.163738728,5.314378738,3.338075399,0.000367,0.65957,0.000137,38.64699936,8.199000359,3.597974,0.020278,Pacific,Pacific,5.932009187,35.55
ERR1726953,41.6666,2.7962,41.6666,6.352793829,,,,,5,,,,,,,0.000391,0.160419,0.003249,34.88199997,8.262999535,1.313104,0.00401,Atlantic,Atlantic,5.905078876,81.73
ERR1726954,14.1987,-116.7164,14.1987,5.643567622,34.737164,0.271009654,22.73415565,1.006769538,40,1.604893,12.430182,100.3492203,5.238996983,0.684511662,2.273959637,6.70E-05,0.133361,1.00E-05,43.97800064,8.204999924,1.414182,0.004343,Pacific,Pacific,5.816791678,49.99
ERR1726955,1.9928,-84.5766,1.9928,11.66467394,33.3676,0.387975693,22.03973961,2.216493845,5,198.635833,27.617558,98.64920044,5.229874134,3.452824354,3.135513544,0.000168,0.195309,1.60E-05,42.28300095,8.090999603,1.620091,0.010119,Pacific,Pacific,10.45278691,3246.51
ERR1726956,35.7444,14.3083,35.7444,4.575917361,37.85031128,0.065220878,26.85934258,0.793779552,5,226.4061279,19.92160988,100.9644547,5.214118958,-1.539087176,1.752075076,7.00E-05,0.057315,0.001891,39.48699951,8.213000298,0.671936,0.000645,Atlantic,Atlantic,4.104303108,23.85
ERR1726958,-44.6474,-52.1308,44.6474,4.816599707,34.694317,0.570429742,26.1772995,7.723976612,5,257.786833,13.491175,102.5862961,4.086294174,-4.079048634,2.841602087,0.000224,0.359673,8.20E-05,30.59600067,8.097000122,1.662764,0.007507,Atlantic,Atlantic,3.238231988,28.18
ERR1726960,18.4183,39.865,18.4183,8.558688563,38.874264,0.273353159,25.61266899,1.859987855,60,176.693523,27.539945,99.14749146,6.151618481,1.406396031,4.287773609,8.10E-05,0.079746,0.001474,46.23199844,8.104999542,0.974179,0.002959,Indian,Indian,8.105798535,377.07
ERR1726961,-8.8984,-140.3089,8.8984,6.879460723,35.35772,0.453641057,22.92733002,2.707389116,5,189.8109,26.63952,101.7127457,5.673101425,-2.926371574,0.816358089,0.00012,0.201671,1.90E-05,47.80699921,8.180999756,1.585584,0.009844,Pacific,Pacific,10.62308587,117.74
ERR1726963,-31.4424,-93.9597,31.4424,6.377470843,34.9278,0.256795436,24.86640167,0.670273125,5,211.064917,22.413508,101.5485458,4.741144657,-3.209156752,0.5052948,6.60E-05,0.048011,5.00E-06,39.2480011,8.208999634,0.565595,0.000414,Pacific,Pacific,6.935648323,83.14
ERR1726964,2.0218,-84.5652,2.0218,5.812498225,33.46018,1.049681067,24.30001068,12.38885498,40,203.11935,27.61049,61.04376602,4.822842121,91.34674835,8.364027977,0.00016,0.194904,1.60E-05,42.48699951,8.090000153,1.618959,0.010082,Pacific,Pacific,5.240413559,56.2
ERR1726965,35.7528,14.2765,35.7528,6.103287808,38.06161118,0.07591217,28.54229164,0.35877049,80,234.8600922,15.60719013,97.98334503,4.744955063,5.337925434,2.044633389,8.30E-05,0.057036,0.001914,39.25299835,8.213000298,0.671935,0.000643,Atlantic,Atlantic,5.786959603,68.75
ERR1726967,6.3199,-102.96,6.3199,6.389566812,33.342683,0.272145927,21.58373833,1.427090645,5,196.615333,26.641475,101.8828125,5.393640041,-2.646658182,1.849720955,9.10E-05,0.160764,8.00E-06,41.02199936,8.211999893,1.490783,0.006348,Pacific,Pacific,5.856918482,83.84
ERR1726968,-64.358,-53.0534,64.358,8.178166855,33.293358,1.804024816,27.60508919,26.92518044,5,397.783583,-0.427758,88.41430664,2.732440233,42.78108597,76.82260132,0.000203,0.386624,0.000237,28.11899948,8.163000107,1.519313,0.002335,Atlantic,Southern Ocean,10.5959381,289.65
ERR1726969,-20.4107,-3.1775,20.4107,9.404715827,36.374733,0.238641128,25.28174019,0.208056048,5,215.848333,19.858933,101.0930557,5.128956318,-2.515437841,1.170029044,8.10E-05,0.094734,0.000397,41.92900085,8.197999954,0.771628,0.001761,Atlantic,Atlantic,9.078401689,677.8
ERR1726970,-25.8105,-111.7329,25.8105,6.579693063,36.402683,0.15434365,24.7719593,0.069538303,5,200.538167,25.14875,100.9158325,5.287964344,-1.923746943,0.723947585,0.000131,0.021166,5.00E-06,42.11399841,8.208000183,0.345425,0.000105,Pacific,Pacific,5.787777216,95.65
ERR1726971,39.2077,-70.034,39.2077,6.765534746,35.1468,0.336748689,24.91948509,1.673291564,5,235.065833,14.07945,102.3481064,4.396682739,-2.845953226,1.708996773,0.000154,0.691985,0.000663,31.03100014,8.222000122,2.454248,0.012379,Atlantic,Atlantic,7.458611673,108.8
ERR1726972,43.7056,-16.8794,43.7056,10.07046983,35.77770996,0.192979038,26.57166481,2.027264833,25,251.5613861,15.36139011,102.5980606,4.464678288,-4.671307087,1.284365177,0.000113,0.277999,5.90E-05,30.04299927,8.237000465,1.649994,0.006387,Atlantic,Atlantic,9.039404377,1075.26
ERR1726973,35.8641,-37.1831,35.8641,8.235344128,36.303117,0.050942201,25.6260891,0.088193119,5,229.217,17.593258,104.3728867,5.094742298,-7.60517931,1.355581164,8.70E-05,0.090268,0.00015,37.25600052,8.23900032,0.761588,0.001676,Atlantic,Atlantic,7.64902619,301.36
ERR1726974,0.0033,71.6428,0.0033,10.27840299,35.091133,0.213533983,22.13800621,0.13239105,5,185.243833,30.496383,101.3265305,5.775932789,-2.381191969,6.349326611,7.30E-05,0.097971,8.10E-05,46.69900131,8.220999718,0.979389,0.003013,Indian,Indian,9.463364973,1241.96
ERR1726975,-8.7789,-17.9099,8.7789,11.4290196,36.42324,0.118248999,24.0057621,0.047883738,5,199.1195,25.02619,101.3081665,5.608069897,-2.142312288,1.359478593,6.00E-05,0.046281,0.000108,48.90800095,8.197999954,0.689794,0.000748,Atlantic,Atlantic,10.38075325,2757.26
ERR1726976,39.3885,19.3906,39.3885,5.818390444,38.182917,0.051667456,27.5859623,0.371228546,5,218.016833,18.342533,101.239296,5.229931355,-2.386362076,2.104361773,8.80E-05,0.067777,0.001984,36.40499878,8.256999969,0.742248,0.000722,Atlantic,Atlantic,6.16544972,56.43
ERR1726980,43.6792,-16.8344,43.6792,10.13217838,35.986042,0.181357071,26.40361977,1.810074806,5,243.148,14.28065,102.8752823,4.495292187,-4.625286579,1.594893098,0.000113,0.277999,5.90E-05,30.04299927,8.237000465,1.649994,0.006387,Atlantic,Atlantic,9.363504022,1122.25
ERR1740325,-60.2287,-60.6476,60.2287,9.989025441,33.71972,1.79526341,27.15332985,27.18832207,5,338.2982,1.84402,97.90737915,2.828726053,8.091238976,31.11106873,0.000117,0.468325,0.000114,27.52499962,8.109999657,1.947005,0.003501,Atlantic,Southern Ocean,9.76724097,1016.24
ERR1740326,-20.9354,-35.1803,20.9354,10.85504754,37.101367,0.12930876,24.70938683,0.719529212,5,206.194333,23.349542,102.0394821,5.708307743,-4.105674744,1.858931065,6.20E-05,0.037236,9.10E-05,43.31200027,8.128000259,0.578648,0.000438,Atlantic,Atlantic,10.30944225,1852.23
ERR2098365,42.487,3.169,42.487,11.9981285,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.49790172,4090.69
ERR2098366,42.487,3.169,42.487,12.01185271,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.36864832,4129.79
ERR2098367,42.487,3.169,42.487,12.23750576,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.60770943,4828.99
ERR2098368,42.487,3.169,42.487,12.17275252,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.62528876,4617.04
ERR2098369,42.487,3.169,42.487,12.26821448,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.73285426,4932.88
ERR2098370,42.487,3.169,42.487,12.12960179,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.55588324,4480.99
ERR2098371,42.487,3.169,42.487,12.29334519,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.79788035,5019.56
ERR2098372,42.487,3.169,42.487,12.18171754,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.62956609,4645.82
ERR2098373,42.487,3.169,42.487,12.21343538,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.60497013,4749.09
ERR2098374,42.487,3.169,42.487,12.24388801,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.60222562,4850.4
ERR2098375,42.487,3.169,42.487,12.18025728,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.60572026,4641.12
ERR2098376,42.487,3.169,42.487,12.21453162,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.48804095,4752.7
ERR2098377,42.487,3.169,42.487,11.90719488,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.29328771,3840.81
ERR2098378,42.487,3.169,42.487,8.193968819,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,8.462813068,292.84
ERR2098379,42.487,3.169,42.487,12.13791652,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.22423085,4506.89
ERR2098380,42.487,3.169,42.487,12.31926002,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.49595493,5110.54
ERR2098381,42.487,3.169,42.487,12.0304223,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.55994106,4183.29
ERR2098382,42.487,3.169,42.487,11.06965115,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.16593706,2149.3
ERR2098383,42.487,3.169,42.487,11.04156333,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.91077013,2107.86
ERR2098384,42.487,3.169,42.487,10.0100385,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.10581686,1031.15
ERR2098385,42.487,3.169,42.487,10.87794359,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.31684718,1881.86
ERR2098386,42.487,3.169,42.487,9.661172395,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,9.008823558,809.66
ERR2098387,42.487,3.169,42.487,6.905928478,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,6.865572447,119.92
ERR2098388,42.487,3.169,42.487,12.06291298,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.44967485,4278.57
ERR2098389,42.487,3.169,42.487,12.09704779,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.35262833,4381.01
ERR2098390,42.487,3.169,42.487,12.13994459,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.30416876,4513.23
ERR2098391,42.487,3.169,42.487,12.18618235,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.47152281,4660.22
ERR2098392,42.487,3.169,42.487,12.14318229,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.71335214,4523.37
ERR2098393,42.487,3.169,42.487,12.18388966,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,10.51364865,4652.82
ERR2098394,42.487,3.169,42.487,10.07952478,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,9.158172901,1082.03
ERR2098395,42.487,3.169,42.487,9.628299714,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,8.950687111,791.42
ERR2098396,42.487,3.169,42.487,9.71221745,38,,,,3,,15.5,,,,,0.001255,0.171359,0.0029,34.13899994,8.267999649,1.19813,0.0032,Atlantic,Atlantic,9.242185661,838.82
