latitude,longitude,smf
-4.26297,-73.63852,60.67
43.577,4.368,75.93
29.95,113.8225,76.3
36.43,94.86,82.84
35.897,-98.275,52.41
44.271933,-85.992533,30.68
38.88,-120.64,67.5
-41.1976,-71.8228,68.62
39.95546,115.42577,65.21
38.535556,-121.772778,75.45
28.073118,-81.428559,76.48
40.85117,-104.70124,79.06
40.46533,-103.0319,81.65
-77.0038,162.238,71.03
45.68,-72.0,71.19
46.42,-83.37,67.6
18.0,-65.0,63.02
35.913,-79.056,59.33
38.9763,-107.0041,59.39
40.4449,-87.0297,66.49
38.8925,-106.9111,53.8
38.9206,-106.9514,83.36
42.481016,-72.178343,69.63
38.9827,-107.0102,64.34
41.7655,-111.8143,66.28
9.1086,-79.8436,63.82
49.08,-89.38,64.77
37.4965,-122.1329,76.26
45.54,-73.72,68.41
39.6475,-79.9369,78.87
39.55,-107.97,69.51
18.0,-65.0,65.14
46.73,-117.18,93.06
23.14,113.34,77.77
53.71653765,9.76824442,66.18
46.49,9.93,74.0
35.812,-98.262,68.95
26.4984,107.427,85.72
-25.56,29.56,78.13
39.74,-123.63,80.32
39.74,-123.63,82.36
68.479911,-155.758,74.64
42.67255,-77.040283,55.72
72.369,126.475,83.43
44.677,-90.177,36.16
44.677,-90.177,42.08
44.677,-90.177,38.45
58.056276,26.335483,64.86
58.58463,23.57021,59.3
57.58569,26.64614,63.28
58.460278,26.726389,65.47
57.594205,26.3241,60.13
58.30122,21.936,68.83
36.92195,-2.51109,54.94
57.7368,27.0622,71.72
21.5416,-158.0875,79.27
51.5,6.28,49.0
-23.39321,-69.60378,46.97
45.28139,131.16583,79.07
47.19,124.22,78.77
38.88,-120.64,71.21
45.41,-73.25,74.88
-25.351,131.041,75.53
42.4,-85.4,65.26
29.686609,-81.983,75.57
28.043948,-81.393638,72.06
52.32,-121.92,63.2
38.99297339,-123.0674491,75.65
46.42,-83.37,60.05
39.53,-107.78,69.94
35.913,-79.056,64.16
18.0,-65.0,67.15
31.11,-95.15,67.69
42.550409,-72.180244,71.74
37.4973,-122.1295,52.85
42.0,-93.0,92.03
26.6539,-80.6288,76.13
39.7291,-123.6419,67.38
57.1863,-2.2145,70.37
43.312222,-89.370833,48.92
39.458,-79.073,71.96
40.4449,-87.0297,68.55
38.9763,-107.0041,59.1
38.083,-81.98,69.0
38.9206,-106.9489,83.27
39.0042816,-77.1012173,59.12
38.883,-106.9108,46.47
38.88,-120.64,70.54
28.15,116.55,58.29
23.624572,116.811869,98.87
23.14,113.34,80.51
23.14,113.34,79.33
45.683333,126.633333,76.56
45.683333,126.633333,77.86
53.71653765,9.76824442,71.03
48.577889,9.064194,78.32
48.579083,9.063333,78.28
39.74,-123.63,84.06
-38.2609532,175.96048444,70.7
39.96,116.34,77.6
71.251669,-156.542107,83.73
24.026494,121.136434,77.61
24.094878,121.034072,73.31
-30.4704,137.1363,71.49
-30.4704,137.1363,68.92
67.15642001,-50.08365101,76.28
67.15558601,-50.08499002,79.57
58.72258,25.06363,60.92
59.10435,24.34035,54.27
57.68283,26.20146,58.78
58.71484,26.43655,64.2
58.11438,26.176913,65.38
59.4268,27.519,62.27
59.47063,25.298297,60.22
58.156944,26.281944,70.15
35.38,100.38,92.3
39.7292,-123.6419,71.37
43.577,4.368,77.06
47.5079,-93.453,65.46
44.271933,-85.992533,24.67
31.11,-95.15,72.28
46.42,-83.37,66.04
8.7574,-82.26828,45.38
57.87791,27.68945,64.22
38.535556,-121.772778,15.75
1.42,103.7,74.68
8.53,-79.9,29.62
34.1843333333333,118.191166666667,69.29
40.465261,-103.0346,75.36
45.68,-72.0,69.67
38.9365,-106.9428,63.7
9.1086,-79.8436,66.21
38.9206,-106.9489,79.85
38.9223,-106.954,57.84
38.9206,-106.9489,81.26
39.53,-107.78,80.11
42.481016,-72.178343,68.38
39.23550963,-121.2836963,67.01
38.88,-120.64,76.35
38.8825,-106.9105,54.75
42.481016,-72.178343,72.62
41.9002,-89.3556,80.23
40.7999,-76.3402,68.55
28.15,116.55,27.84
23.14,113.34,79.62
46.70875,10.38849,79.08
35.735,139.539,77.45
38.249,140.244,76.18
39.74,-123.63,83.83
-37.908647,145.139591,64.3
70.068559,-156.105719,80.43
71.296,-156.554483,82.76
24.087978,121.028934,72.68
44.677,-90.177,33.29
44.677,-90.177,40.79
44.677,-90.177,32.73
36.92195,-2.51109,75.19
58.27961,26.3716,56.38
58.415932,25.232692,61.47
58.71484,26.43655,63.9
58.30122,21.936,67.6
-37.8136,144.9631,63.8
46.97,-118.62,75.24
35.38,100.38,80.43
35.38,100.38,76.39
-1.8835278,103.2676667,57.27
-2.15275,103.3504167,61.63
21.618669,69.865737,40.39
28.68,121.43,81.44
43.0,-92.5,68.88
50.88,-120.35,64.49
29.73517,-82.44186,27.34
50.1413,8.2677,61.46
45.41,-73.25,71.42
38.535556,-121.772778,25.38
28.073118,-81.428559,72.2
39.7291,-123.6419,65.48
39.0844,-86.4705,76.0
38.88,-120.64,68.86
38.8693,-122.4282,66.04
44.23,-122.22,62.08
37.4971,-122.133,77.81
41.896,-89.3636,75.26
38.7833,-120.2976,85.44
57.1866,-2.2146,85.85
43.303333,-89.3325,17.16
39.7181,-123.6527,74.3
37.83,-122.29,100.0
37.83,-122.29,100.0
39.0844,-86.4705,77.04
38.9137,-106.8949,47.95
42.481016,-72.178343,72.44
38.9223,-106.954,59.39
18.0,-65.0,62.84
39.7181,-123.6527,73.5
38.9206,-106.9489,81.87
31.41,121.67,77.36
37.3,118.62,69.23
37.3,118.62,60.55
23.14,113.34,74.19
25.87,98.85,66.42
23.14,113.34,76.47
48.578833,9.063472,79.18
29.87,121.65,63.9
29.385248,111.02402,79.03
26.4984,107.415,72.71
27.4448,111.347,75.54
8.5,76.7,29.5
35.735,139.539,78.57
39.96,116.48,77.22
37.3,116.65,77.48
-74.3555,164.6955,91.12
78.89744002,12.05262297,84.69
44.677,-90.177,37.07
44.677,-90.177,36.76
44.677,-90.177,40.64
44.677,-90.177,33.81
59.229154,24.011939,63.59
58.23408,22.44107,59.9
21.5416,-158.0875,76.86
22.48,113.57,76.86
23.648674,116.871558,77.59
33.62,102.87,70.35
38.98,121.53,93.62
46.03,15.04,64.27
-22.56647,45.36419,68.78
-0.3806,-72.236,63.4
-5.82124,145.14143,29.52
-18.9162,47.917,54.65
-11.48405,27.65878,65.67
-33.18,117.0478,74.99
38.535556,-121.772778,74.1
9.2,-79.36,24.01
9.19,-79.82,27.79
9.16,-79.75,23.93
9.14,-79.86,25.84
34.1843333333333,118.191166666667,67.68
40.463088,-103.032899,74.65
45.68,-72.0,68.05
52.32,-121.92,76.25
39.070856,-96.582821,62.84
44.20517707,-122.1284473,66.65
38.9225,-106.9538,56.9
45.54,-73.72,73.91
37.4971,-122.129,67.11
38.9206,-106.9489,84.03
38.88,-120.64,72.12
49.08,-89.38,64.5
42.5315,-72.1899,71.53
39.7291,-123.6419,69.35
37.83,-122.29,89.96
31.41,121.67,77.9
44.18,86.02,75.36
45.683333,126.633333,81.77
27.4448,111.343,72.18
-38.26672886,175.97612373,74.54
-36.3486964,174.63697015,70.75
-37.53334836,175.60004008,67.35
70.469872,-157.408042,68.66
24.18566,121.341514,70.39
51.6,9.9,58.45
34.98167,-97.52056,64.27
63.88306,-149.22556,43.69
38.886306,-120.647694,78.08
67.90334,18.606574,81.43
65.8738889,-17.04777778,53.23
58.58002,22.84337,61.14
58.46564,26.71925,67.46
58.79553,23.00588,64.71
5.162,52.652,71.87
51.5,6.28,56.56
51.5,6.28,54.12
-1.8596667,103.3005833,58.35
37.3,118.62,79.25
28.68,121.43,81.08
35.06,-93.56,60.74
44.2225,-85.753483,28.49
44.192783,-85.677217,23.74
38.88,-120.64,73.42
38.535556,-121.772778,53.76
9.03,-79.62,18.05
9.15,-79.71,26.19
42.481016,-72.178343,63.81
39.7181,-123.6527,77.42
18.0,-65.0,67.08
18.0,-65.0,61.93
38.99297339,-123.0674491,79.16
39.53,-107.78,71.51
38.9206,-106.9489,87.46
38.8925,-106.9111,64.33
38.99297339,-123.0674491,72.53
39.534762,-107.782602,70.65
39.5673,-123.4758,73.56
39.0042816,-77.1012173,65.62
37.4958,-122.1331,73.33
40.7999,-76.3402,73.46
40.7999,-76.3402,90.73
23.14,113.34,75.66
21.46,85.47,19.06
46.70875,10.38848,91.51
26.4984,107.423,88.92
39.74,-123.63,78.82
38.973,-123.1164,61.31
67.903826,18.609718,82.12
78.90532002,12.07600504,80.71
44.677,-90.177,36.53
44.677,-90.177,30.27
58.756195,26.510963,62.56
57.87791,27.68945,66.34
58.142989,25.930826,65.96
-37.8136,144.9631,72.83
39.5673,-123.4758,63.42
-2.01578878,102.7532639,52.49
46.42,-83.37,61.26
38.88,-120.64,72.56
38.88,-120.64,71.01
4.867,-75.167,54.49
38.535556,-121.772778,56.38
38.535556,-121.772778,73.72
1.42,103.7,70.9
29.677642,-82.024148,66.15
29.68406,-81.95923,73.52
32.922158,-87.428893,66.67
51.82,11.7,67.73
51.82,11.7,66.61
38.9225,-106.9538,59.8
37.83,-122.29,90.14
45.54,-73.72,66.76
38.9825,-107.0101,63.39
42.532967,-72.209488,68.09
37.83,-122.29,79.27
38.9871,-107.0011,63.25
63.0472,21.7116,52.73
39.0042816,-77.1012173,66.19
39.23550963,-121.2836963,68.7
40.81667,-104.76667,64.13
42.532967,-72.209488,71.29
39.23550963,-121.2836963,67.22
44.20517707,-122.1284473,64.05
38.8927,-106.9112,54.97
43.303333,-89.3325,64.48
39.23550963,-121.2836963,74.04
38.9136,-106.8951,50.29
46.70875,10.38855,82.89
46.70875,10.38852,91.38
-37.926514,145.313136,73.19
-38.83,-71.65,67.32
37.3,116.65,78.86
68.479911,-155.758,78.33
52.621337,1.22946,75.88
24.173609,121.299528,73.23
42.67255,-77.040283,38.48
42.67255,-77.040283,62.18
38.886306,-120.647694,73.91
78.90966796,12.07971102,71.53
44.677,-90.177,41.29
58.28253,22.46296,63.4
59.615525,24.99532,67.67
-37.8136,144.9631,65.01
51.5,6.28,57.58
21.5416,-158.0875,78.06
39.7292,-123.6419,70.9
39.5673,-123.4758,72.8
28.68,121.43,80.65
28.68,121.43,80.48
29.85,-92.98,53.07
45.19,8.25,67.58
44.320483,-85.977083,35.79
44.3101,-85.896583,31.42
47.3,8.01,64.29
31.11,-95.15,64.43
-42.30237935,172.1041386,35.82
58.01829,22.17463,62.76
45.41,-73.25,79.09
1.42,103.7,70.82
34.1843333333333,118.191166666667,69.49
40.474713,-103.0243,78.41
28.07308,-81.42839,76.75
31.99,34.82,49.2
39.7291,-123.6419,69.52
40.2197,-122.985,71.25
44.23,-122.22,62.79
42.471116,-72.17263,61.06
43.073,-89.4011,95.32
39.5673,-123.4758,67.06
39.0844,-86.4705,73.82
44.20517707,-122.1284473,66.89
41.1613,-96.6752,78.83
46.70875,10.38851,79.03
32.889,130.766,80.85
32.479787,119.136439,63.75
31.34583333,34.91333333,64.96
-38.57,-71.78,68.92
38.973,-123.1164,62.78
38.886306,-120.647694,73.63
78.902972,12.07107699,77.37
58.415932,25.232692,64.92
59.434956,24.549185,66.44
58.76182,22.80332,68.97
-1.981972,102.75075,61.95
39.5673,-123.4758,69.17
39.5673,-123.4758,69.27
39.5673,-123.4758,67.46
28.68,121.43,82.92
31.28,92.1,82.84
37.81383896,-119.8925781,69.77
-44.07439,-73.096796,56.71
-35.11641,141.97633,85.3
1.42,103.7,82.01
9.33,-79.95,19.87
-21.708519,-47.582469,62.53
42.532967,-72.209488,63.68
18.0,-65.0,61.27
18.0,-65.0,63.26
18.0,-65.0,64.46
37.83,-122.29,98.13
38.9136,-106.8951,50.23
39.5673,-123.4758,58.28
43.073,-89.4011,100.0
42.471116,-72.17263,57.24
41.8784,-89.3541,61.5
38.9206,-106.9489,81.5
57.1863,-2.2145,78.69
44.37,83.33,77.96
37.45,104.96,85.16
42.3261,-71.1493,60.02
45.683333,126.633333,81.97
23.14,113.34,78.88
46.49,9.93,78.45
-12.37,130.867,52.76
35.473,-98.955,57.0
46.06,14.28,82.33
38.249,140.244,75.7
39.74,-123.63,83.16
39.74,-123.63,78.97
71.26,-52.6,63.57
1.42,103.7,68.74
70.068389,-156.105889,80.03
24.094878,121.034072,74.41
24.087978,121.028934,72.0
24.173609,121.299528,80.53
67.08218602,-50.32229704,77.15
44.677,-90.177,37.94
58.04579,24.71194,55.6
57.179,24.844,60.93
46.97,-118.62,76.17
39.7279,-123.6444,63.75
28.68,121.43,83.2
33.62,102.87,70.5
49.157543,5.39024799,76.44
28.50888889,121.36361111,65.74
49.08,-89.38,61.79
38.88,-120.64,72.95
-43.093,146.65,46.8
35.9794,-79.0928,61.87
-9.43501,147.37553,50.86
38.535556,-121.772778,21.33
1.42,103.7,70.07
9.2,-79.77,27.12
9.32,-79.73,20.03
28.07317,-81.42867,72.59
31.99,34.82,83.89
31.99,34.82,81.75
18.0,-65.0,64.77
37.4958,-122.1331,82.56
46.42,-83.37,61.69
38.88,-120.64,71.76
38.8826,-106.9101,59.19
38.9203,-106.9495,57.36
42.471116,-72.17263,66.84
43.312222,-89.370833,68.56
41.84071917,-88.229807,66.41
42.3261,-71.1493,79.16
53.71653765,9.76824442,60.92
26.4984,107.433,75.47
27.4448,111.346,79.22
39.74,-123.63,78.33
-37.63667816,175.67381242,81.72
24.094878,121.034072,74.96
-34.233,138.309,66.8
38.973,-123.1164,76.37
43.93333,-71.75,61.16
67.904687,18.610965,80.28
67.15559204,-50.08486102,78.19
67.90327,18.606104,82.41
59.17969,25.23308,64.26
58.37235,26.80854,72.17
58.142284,25.921816,61.89
58.526177,26.713798,63.83
22.48,113.57,81.09
38.42,108.96,94.49
28.68,121.43,83.79
45.19,8.25,63.84
49.08,-89.38,61.46
-7.30579,147.1175,46.51
58.38859,22.65545,67.33
39.96921,115.43165,73.98
-5.9305,145.0335833,53.06
-5.9305,145.0335833,54.24
-36.67146,142.28934,76.27
38.535556,-121.772778,75.63
42.9849,-81.2453,56.65
9.55,-79.6,23.58
9.16,-79.86,22.77
9.08,-79.8,29.54
9.06,-79.64,20.02
40.463,-103.0331,77.22
18.0,-65.0,65.28
18.0,-65.0,66.16
38.8926,-106.9111,58.12
38.9203,-106.9495,53.87
36.0,-78.0,79.3
39.6475,-79.9369,78.23
18.0,-65.0,63.66
39.7291,-123.6419,69.72
37.4958,-122.1331,78.72
39.7392,-123.6308,76.65
41.6642,-87.5375,83.28
46.70875,10.3885,76.6
27.4448,111.352,80.9
32.479787,119.136439,67.42
39.74,-123.63,78.93
39.74,-123.63,80.49
80.82,-66.39,88.25
70.469872,-157.408042,79.42
38.541894,-121.871537,29.5
38.541763,-121.875162,77.52
24.18566,121.341514,77.35
24.094878,121.034072,74.45
-35.105875,139.274772,72.91
38.886306,-120.647694,76.54
38.886306,-120.647694,83.66
44.677,-90.177,37.74
58.12324,27.03222,60.23
58.047907,25.388749,62.82
21.5416,-158.0875,77.34
51.5,6.28,53.46
21.5416,-158.0875,85.99
39.7393,-123.6309,79.52
45.19,8.25,64.8
52.96,122.56,65.78
29.91,107.24,80.76
43.0,-92.5,67.64
49.157543,5.39024799,79.06
68.38,-149.43,73.54
47.3,8.01,56.39
46.42,-83.37,66.98
43.10035,131.55774,50.98
45.41,-73.25,71.59
-36.67146,142.28934,76.71
9.15,-79.69,22.79
9.21,-79.6,27.77
39.0,116.0,83.04
40.81667,-104.76667,67.18
46.42,-83.37,67.49
38.99297339,-123.0674491,80.2
46.42,-83.37,66.0
49.08,-89.38,62.6
38.9206,-106.9514,58.99
39.7181,-123.6527,75.69
44.23,-122.22,61.0
38.8723,-122.427,68.99
37.83,-122.29,96.25
42.481016,-72.178343,75.92
26.6541,-80.6298,77.22
41.896,-89.3636,73.72
39.0844,-86.4705,70.26
57.1863,-2.2145,78.64
38.8827,-106.9107,57.53
38.9136,-106.8951,53.64
38.9206,-106.9489,82.27
31.41,121.67,78.29
21.79048333,109.76373055,65.76
22.49048333,109.76373055,69.49
39.92,116.35,77.93
27.4448,111.354,79.25
26.4984,107.416,84.86
-26.8,29.46,78.45
39.74,-123.63,82.0
1.42,103.7,69.19
-38.82,-71.68,79.63
38.540611,-121.870682,31.29
38.541811,-121.874985,72.1
24.026494,121.136434,75.74
63.88306,-149.22556,44.55
67.15684304,-50.08236104,80.26
-25.025508,152.379908,75.55
59.39017,27.87527,64.7
58.8037,23.00227,69.99
-37.8136,144.9631,74.36
-23.39321,-69.60378,46.91
39.7292,-123.6419,71.9
39.5673,-123.4758,68.02
34.09,-118.43,74.92
28.68,121.43,79.02
36.09,103.71,88.14
33.92,102.81,74.57
47.5078,-93.4526,65.49
46.42,-83.37,62.98
49.08,-89.38,68.51
-0.3806,-72.236,68.67
-18.07174,25.4991,70.31
58.35081,25.55063,61.5
36.81852,12.01496,74.76
-25.351,131.0423,77.21
-35.12282,141.99678,78.87
8.99,-79.57,19.0
40.463088,-103.032899,75.51
42.458487,-72.231987,67.71
51.82,11.7,70.66
45.68,-72.0,66.46
38.8926,-106.9111,58.45
39.53,-107.78,78.58
38.9866,-107.0007,47.41
49.08,-89.38,60.42
18.0,-65.0,65.04
51.62,-128.09,63.52
39.7181,-123.6527,76.33
38.9206,-106.9489,77.24
42.5315,-72.1899,72.04
63.0472,21.7116,38.2
43.312222,-89.370833,68.41
39.6475,-79.9369,77.31
42.5315,-72.1899,70.72
37.83,-122.29,98.58
23.14,113.34,75.99
23.14,113.34,75.55
43.35,116.4,73.42
39.77,116.58,78.65
51.55,14.22,9.9
39.74,-123.63,83.16
-23.11,15.16,51.68
83.66,-33.37,83.16
38.545045,-121.875957,16.88
35.8171,-114.9159,76.81
63.88306,-149.22556,44.12
44.677,-90.177,32.88
59.51025,26.57118,62.7
59.10435,24.34035,54.02
59.42275,24.6661,62.47
-22.26319,-69.72428,47.43
39.7292,-123.6419,72.27
-2.08533922,102.7895367,56.84
-66.369451,110.585574,90.09
30.90472,114.11722,74.67
45.41,126.45,74.36
43.0,-92.5,67.35
53.4,16.3,66.64
38.88,-120.64,65.78
65.225,-19.71194444,59.95
-42.78133,-71.47167,65.89
3.216666667,101.83975,40.08
-6.01732,145.41601,57.78
42.9849,-81.2453,52.19
9.19,-79.76,15.67
9.03,-79.62,22.86
51.82,11.7,66.91
35.9076,-79.0506,71.23
59.9979,10.7895,65.38
39.7181,-123.6527,76.96
37.83,-122.29,100.0
43.073,-89.4011,100.0
39.7181,-123.6527,77.29
38.8927,-106.9112,39.54
39.6475,-79.9369,78.63
49.08,-89.38,61.85
46.42,-83.37,63.48
38.9203,-106.9495,61.17
28.15,116.55,47.87
23.14,113.34,80.28
37.3,118.62,69.25
-25.55,28.29,75.57
39.74,-123.63,79.38
39.96,116.43,77.43
24.18566,121.341514,78.07
43.93333,-71.75,60.47
58.31679,25.49964,62.03
58.27872,27.32624,64.4
58.92812,23.86384,61.16
36.92195,-2.51109,74.6
59.344267,23.919376,68.96
58.144418,25.26283,63.64
59.61505,24.98713,68.28
58.33807,25.45529,62.17
43.0,-92.5,51.58
22.48,113.57,84.25
34.09,-118.43,76.5
30.91778,119.50972,74.12
28.68,121.43,73.75
29.79,-94.03,76.76
68.38,-149.43,73.55
31.11,-95.15,66.62
-5.82124,145.14143,29.89
-6.3755,145.2558333,46.42
13.49556,75.2251,60.09
45.41,-73.25,64.52
35.0,-83.5,56.85
34.1843333333333,118.191166666667,74.86
32.92228,-87.429,70.2
39.0,116.0,85.18
52.32,-121.92,68.29
42.532967,-72.209488,68.53
39.7291,-123.6419,67.97
37.4971,-122.129,50.68
39.7291,-123.6419,62.15
37.4972,-122.1293,68.72
38.88,-120.64,65.77
38.9203,-106.9495,57.73
40.46,115.99,75.97
23.14,113.34,75.6
46.49,9.93,84.58
46.49,9.93,85.51
46.06,14.28,82.11
27.4448,111.356,70.66
27.4448,111.348,77.95
27.4448,111.353,81.16
38.249,140.244,76.07
32.479787,119.136439,66.39
39.74,-123.63,82.47
-23.977765,133.712524,70.27
-38.61681239,176.23831458,72.63
39.96,116.3,76.56
68.480101,-155.757647,78.75
71.188863,-156.57256,84.32
-35.105875,139.274772,81.76
38.886306,-120.647694,75.97
58.62038,24.10171,60.43
58.15685,22.5004,64.06
36.92195,-2.51109,54.69
4.991,52.454,67.71
4.991,52.454,69.07
-23.39321,-69.60378,43.51
-23.39321,-69.60378,42.04
21.5416,-158.0875,86.66
39.5673,-123.4758,71.78
21.5416,-158.0875,86.62
24.88,102.66,71.28
43.0,-92.5,65.96
47.5079,-93.453,72.74
68.38,-149.43,71.62
-9.41755,147.37845,60.52
-3.598,-69.53,49.15
-5.82124,145.14143,28.5
59.49325,25.36253,68.41
-49.376367,-72.881183,70.48
38.535556,-121.772778,75.5
9.09,-79.65,21.36
64.85,-147.84,63.25
29.6777,-82.02426,72.27
39.0,116.0,77.42
39.55,-107.97,73.33
31.11,-95.15,71.53
42.550409,-72.180244,64.4
39.05,-99.1,62.68
42.471116,-72.17263,54.17
42.532967,-72.209488,57.07
39.070856,-96.582821,61.42
39.7181,-123.6527,76.31
43.073,-89.4011,68.16
42.481016,-72.178343,72.6
36.0,-78.0,81.63
43.312222,-89.370833,56.65
18.0,-65.0,62.4
39.05,-99.1,64.71
40.4449,-87.0297,67.66
43.073,-89.4011,93.48
38.8927,-106.9112,58.87
43.312222,-89.370833,56.42
44.23,-122.22,60.14
31.41,121.67,75.69
42.3261,-71.1493,82.08
23.2927,-106.4787,76.77
46.49,9.93,69.21
39.74,-123.63,78.97
39.74,-123.63,81.67
29.94152,34.97481,73.91
-38.26228254,175.96990866,70.69
68.623331,-149.584554,74.92
71.298317,-156.5389,79.32
70.469916,-157.40787,82.64
38.541894,-121.871537,78.73
38.973,-123.1164,77.74
67.904114,18.611643,80.02
78.8965958,12.06373301,85.88
58.93359,22.39061,67.38
58.2617,21.9127,61.75
57.908082,26.273912,63.5
51.5,6.28,57.24
-22.26319,-69.72428,48.87
39.7292,-123.6419,74.51
21.5416,-158.0875,81.98
-2.15816664,103.33375,62.08
39.7279,-123.6444,65.42
28.68,121.43,73.76
30.63278,120.23528,74.05
29.4,100.1,79.84
29.84,-94.04,74.29
49.08,-89.38,62.48
49.08,-89.38,64.3
6.42497,80.41758,53.28
-6.01732,145.41601,57.76
-6.63903,146.90886,62.56
27.00686111111,81.14938888889,59.06
34.1843333333333,118.191166666667,76.19
28.073118,-81.428559,73.35
-21.708519,-47.582469,67.11
38.9206,-106.9514,57.5
39.53,-107.78,70.91
38.88,-120.64,70.99
39.05,-99.1,67.0
42.532967,-72.209488,73.14
59.9989,10.7903,59.85
38.9205,-106.9513,54.63
39.7291,-123.6419,67.9
39.0844,-86.4705,73.49
39.0042816,-77.1012173,66.26
26.6539,-80.6288,79.09
39.0042816,-77.1012173,65.44
38.99297339,-123.0674491,79.01
40.4449,-87.0297,68.6
33.8834,-83.4195,64.52
38.9206,-106.9489,81.7
42.0127,-93.7445,74.2
39.7181,-123.6527,76.03
41.109,-111.7531,74.53
42.481016,-72.178343,68.56
39.6475,-79.9369,78.29
39.5673,-123.4758,69.35
46.73,-117.18,92.18
41.840719,-88.22980712,65.37
23.14,113.34,78.58
46.49,9.93,86.86
-25.56,29.56,88.23
39.74,-123.63,82.18
38.545011,-121.876575,73.85
38.540611,-121.870682,77.81
-30.4704,137.1363,80.26
42.67255,-77.040283,36.68
67.90334,18.606574,80.0
67.903128,18.604355,88.08
57.90369,26.2774,62.53
58.434,23.3011,63.77
58.27948,25.58374,63.19
21.5416,-158.0875,85.09
43.577,4.368,73.53
39.7393,-123.6309,78.9
21.5416,-158.0875,81.91
35.38,100.38,79.67
28.68,121.43,80.17
45.19,8.25,67.21
43.0,-92.5,63.53
44.2225,-85.753483,29.96
38.88,-120.64,69.73
-6.3755,145.2558333,46.04
-6.63903,146.90886,63.54
-9.42183,147.36922,65.69
59.49325,25.36253,67.55
45.41,-73.25,80.26
-35.12282,141.99678,81.59
9.54,-79.6,22.62
9.12,-79.9,23.11
9.38,-79.86,24.74
28.071776,-81.42062,73.73
39.23550963,-121.2836963,68.49
39.070856,-96.582821,67.41
18.0,-65.0,65.01
18.0,-65.0,61.48
31.11,-95.15,71.77
41.9035,-89.3341,74.62
18.0,-65.0,69.22
59.9992,10.7901,62.27
39.7291,-123.6419,70.8
39.53,-107.78,75.46
38.9871,-107.0011,57.89
31.33,120.42,24.08
44.38,83.33,67.46
38.249,140.244,75.7
32.479787,119.136439,69.87
39.74,-123.63,80.74
39.74,-123.63,82.22
-37.926514,145.313136,72.83
47.426944,8.518333,35.47
39.96,116.53,78.38
39.96,116.49,77.37
38.541894,-121.871537,50.8
43.93333,-71.75,61.79
43.93333,-71.75,69.55
72.369,126.475,73.55
67.15680499,-50.082499,79.01
-25.025508,152.379908,75.59
44.677,-90.177,29.23
44.677,-90.177,30.73
46.97,-118.62,82.5
-23.39321,-69.60378,33.72
21.5416,-158.0875,82.15
53.93,-116.58,82.36
51.991111,5.661972,77.1
29.67,91.1,80.53
40.86,108.85,81.93
49.08,-89.38,66.38
46.42,-83.37,61.63
49.08,-89.38,65.07
-6.01732,145.41601,58.75
69.1691,26.9992,56.64
30.3218,119.4427,66.81
9.2641,2.18613,66.43
-7.30364,147.13239,52.35
-76.5713,161.243,70.95
45.68,-72.0,68.73
40.4449,-87.0297,66.67
49.08,-89.38,65.89
39.534762,-107.782602,82.08
42.532967,-72.209488,69.02
38.8759,-120.4437,80.03
35.9076,-79.0506,70.5
38.8826,-106.9101,55.54
38.9206,-106.9489,83.86
37.4968,-122.1333,86.07
39.53,-107.78,74.48
41.7655,-111.8143,67.05
35.9076,-79.0506,71.97
38.9206,-106.9489,81.38
37.83,-122.29,100.0
38.8692,-122.4282,71.69
42.5315,-72.1899,70.48
31.41,121.67,78.1
31.41,121.67,76.89
21.179,-104.5403,72.56
44.14,116.31,77.16
46.70875,10.38847,80.05
45.68,-72.0,73.14
26.4984,107.431,71.52
-26.8,29.46,78.71
39.74,-123.63,79.3
39.74,-123.63,81.42
-38.57567017,176.17455081,78.8
37.3,116.65,77.96
-30.4704,137.1363,81.45
-34.255,138.318,65.91
43.93333,-71.75,69.67
67.15685402,-50.08261903,84.14
67.904114,18.611643,76.34
67.155672,-50.08488097,81.85
44.677,-90.177,36.8
59.29395,24.90647,65.42
58.12324,27.03222,62.07
58.72258,25.06363,59.81
59.18587,23.83031,63.77
46.97,-118.62,83.04
-1.94329018,102.5811431,69.16
21.5416,-158.0875,82.98
39.7292,-123.6419,75.82
35.897,-98.275,67.04
44.2642,-86.1779,33.68
38.98,121.53,97.02
53.4,16.3,65.65
46.42,-83.37,66.19
31.11,-95.15,67.9
-6.01732,145.41601,58.44
45.41,-73.25,82.44
45.41,-73.25,84.64
-25.351,131.0423,77.88
38.535556,-121.772778,74.54
1.42,103.7,74.33
9.09,-79.64,25.74
34.1843333333333,118.191166666667,75.79
29.684073,-81.959108,71.32
